# number of input values: 400
#n_vals=400
# max_t=4.000000e+02, dt=1.000000e+00
#maximum blocking level=1, 400 values in results
#time	 product(acf)
0.000000e+00	 0.000000e+00	 6000 	 6000
1.000000e+00	 3.572880e+02	 5985 	 5985
2.000000e+00	 7.227405e+02	 5970 	 5970
3.000000e+00	 1.106212e+03	 5955 	 5955
4.000000e+00	 1.478083e+03	 5940 	 5940
5.000000e+00	 1.816104e+03	 5925 	 5925
6.000000e+00	 2.133047e+03	 5910 	 5910
7.000000e+00	 2.435870e+03	 5895 	 5895
8.000000e+00	 2.723603e+03	 5880 	 5880
9.000000e+00	 3.010820e+03	 5865 	 5865
1.000000e+01	 3.295444e+03	 5850 	 5850
1.100000e+01	 3.569366e+03	 5835 	 5835
1.200000e+01	 3.839112e+03	 5820 	 5820
1.300000e+01	 4.108765e+03	 5805 	 5805
1.400000e+01	 4.367747e+03	 5790 	 5790
1.500000e+01	 4.620037e+03	 5775 	 5775
1.600000e+01	 4.872067e+03	 5760 	 5760
1.700000e+01	 5.119161e+03	 5745 	 5745
1.800000e+01	 5.374532e+03	 5730 	 5730
1.900000e+01	 5.634950e+03	 5715 	 5715
2.000000e+01	 5.871279e+03	 5700 	 5700
2.100000e+01	 6.083723e+03	 5685 	 5685
2.200000e+01	 6.290582e+03	 5670 	 5670
2.300000e+01	 6.495121e+03	 5655 	 5655
2.400000e+01	 6.710209e+03	 5640 	 5640
2.500000e+01	 6.925529e+03	 5625 	 5625
2.600000e+01	 7.129522e+03	 5610 	 5610
2.700000e+01	 7.356276e+03	 5595 	 5595
2.800000e+01	 7.574777e+03	 5580 	 5580
2.900000e+01	 7.788254e+03	 5565 	 5565
3.000000e+01	 7.996882e+03	 5550 	 5550
3.100000e+01	 8.183315e+03	 5535 	 5535
3.200000e+01	 8.354791e+03	 5520 	 5520
3.300000e+01	 8.513877e+03	 5505 	 5505
3.400000e+01	 8.658961e+03	 5490 	 5490
3.500000e+01	 8.815752e+03	 5475 	 5475
3.600000e+01	 8.964864e+03	 5460 	 5460
3.700000e+01	 9.106359e+03	 5445 	 5445
3.800000e+01	 9.237025e+03	 5430 	 5430
3.900000e+01	 9.393350e+03	 5415 	 5415
4.000000e+01	 9.548793e+03	 5400 	 5400
4.100000e+01	 9.698256e+03	 5385 	 5385
4.200000e+01	 9.844383e+03	 5370 	 5370
4.300000e+01	 9.984453e+03	 5355 	 5355
4.400000e+01	 1.012502e+04	 5340 	 5340
4.500000e+01	 1.027196e+04	 5325 	 5325
4.600000e+01	 1.042236e+04	 5310 	 5310
4.700000e+01	 1.057303e+04	 5295 	 5295
4.800000e+01	 1.072503e+04	 5280 	 5280
4.900000e+01	 1.085482e+04	 5265 	 5265
5.000000e+01	 1.097678e+04	 5250 	 5250
5.100000e+01	 1.109989e+04	 5235 	 5235
5.200000e+01	 1.121807e+04	 5220 	 5220
5.300000e+01	 1.134251e+04	 5205 	 5205
5.400000e+01	 1.147956e+04	 5190 	 5190
5.500000e+01	 1.162266e+04	 5175 	 5175
5.600000e+01	 1.176206e+04	 5160 	 5160
5.700000e+01	 1.192351e+04	 5145 	 5145
5.800000e+01	 1.208338e+04	 5130 	 5130
5.900000e+01	 1.224046e+04	 5115 	 5115
6.000000e+01	 1.239159e+04	 5100 	 5100
6.100000e+01	 1.254311e+04	 5085 	 5085
6.200000e+01	 1.269790e+04	 5070 	 5070
6.300000e+01	 1.285033e+04	 5055 	 5055
6.400000e+01	 1.299923e+04	 5040 	 5040
6.500000e+01	 1.313260e+04	 5025 	 5025
6.600000e+01	 1.324333e+04	 5010 	 5010
6.700000e+01	 1.335010e+04	 4995 	 4995
6.800000e+01	 1.346742e+04	 4980 	 4980
6.900000e+01	 1.360032e+04	 4965 	 4965
7.000000e+01	 1.372971e+04	 4950 	 4950
7.100000e+01	 1.385760e+04	 4935 	 4935
7.200000e+01	 1.398788e+04	 4920 	 4920
7.300000e+01	 1.413071e+04	 4905 	 4905
7.400000e+01	 1.427103e+04	 4890 	 4890
7.500000e+01	 1.441411e+04	 4875 	 4875
7.600000e+01	 1.454198e+04	 4860 	 4860
7.700000e+01	 1.467461e+04	 4845 	 4845
7.800000e+01	 1.480592e+04	 4830 	 4830
7.900000e+01	 1.493352e+04	 4815 	 4815
8.000000e+01	 1.506088e+04	 4800 	 4800
8.100000e+01	 1.520073e+04	 4785 	 4785
8.200000e+01	 1.532868e+04	 4770 	 4770
8.300000e+01	 1.544352e+04	 4755 	 4755
8.400000e+01	 1.554985e+04	 4740 	 4740
8.500000e+01	 1.566705e+04	 4725 	 4725
8.600000e+01	 1.577181e+04	 4710 	 4710
8.700000e+01	 1.585958e+04	 4695 	 4695
8.800000e+01	 1.592459e+04	 4680 	 4680
8.900000e+01	 1.598423e+04	 4665 	 4665
9.000000e+01	 1.603553e+04	 4650 	 4650
9.100000e+01	 1.609581e+04	 4635 	 4635
9.200000e+01	 1.614934e+04	 4620 	 4620
9.300000e+01	 1.620001e+04	 4605 	 4605
9.400000e+01	 1.625495e+04	 4590 	 4590
9.500000e+01	 1.630012e+04	 4575 	 4575
9.600000e+01	 1.633685e+04	 4560 	 4560
9.700000e+01	 1.636399e+04	 4545 	 4545
9.800000e+01	 1.637857e+04	 4530 	 4530
9.900000e+01	 1.637578e+04	 4515 	 4515
1.000000e+02	 1.634908e+04	 4500 	 4500
1.010000e+02	 1.631428e+04	 4485 	 4485
1.020000e+02	 1.623576e+04	 4470 	 4470
1.030000e+02	 1.614122e+04	 4455 	 4455
1.040000e+02	 1.603149e+04	 4440 	 4440
1.050000e+02	 1.590189e+04	 4425 	 4425
1.060000e+02	 1.578197e+04	 4410 	 4410
1.070000e+02	 1.567510e+04	 4395 	 4395
1.080000e+02	 1.557275e+04	 4380 	 4380
1.090000e+02	 1.547916e+04	 4365 	 4365
1.100000e+02	 1.536990e+04	 4350 	 4350
