# number of input values: 400
#n_vals=400
# max_t=2.000000e+04, dt=5.000000e+01
#maximum blocking level=1, 400 values in results
#time	 product(acf)
0.000000e+00	 0.000000e+00	 2000 	 2000
5.000000e+01	 1.523193e+02	 1995 	 1995
1.000000e+02	 2.988723e+02	 1990 	 1990
1.500000e+02	 4.534517e+02	 1985 	 1985
2.000000e+02	 6.038479e+02	 1980 	 1980
2.500000e+02	 7.633448e+02	 1975 	 1975
3.000000e+02	 9.241023e+02	 1970 	 1970
3.500000e+02	 1.085873e+03	 1965 	 1965
4.000000e+02	 1.261114e+03	 1960 	 1960
4.500000e+02	 1.437696e+03	 1955 	 1955
5.000000e+02	 1.608437e+03	 1950 	 1950
5.500000e+02	 1.776265e+03	 1945 	 1945
6.000000e+02	 1.945995e+03	 1940 	 1940
6.500000e+02	 2.111202e+03	 1935 	 1935
7.000000e+02	 2.273790e+03	 1930 	 1930
7.500000e+02	 2.425787e+03	 1925 	 1925
8.000000e+02	 2.579354e+03	 1920 	 1920
8.500000e+02	 2.734016e+03	 1915 	 1915
9.000000e+02	 2.891754e+03	 1910 	 1910
9.500000e+02	 3.049778e+03	 1905 	 1905
1.000000e+03	 3.204276e+03	 1900 	 1900
1.050000e+03	 3.356760e+03	 1895 	 1895
1.100000e+03	 3.514431e+03	 1890 	 1890
1.150000e+03	 3.668431e+03	 1885 	 1885
1.200000e+03	 3.822012e+03	 1880 	 1880
1.250000e+03	 3.981702e+03	 1875 	 1875
1.300000e+03	 4.137827e+03	 1870 	 1870
1.350000e+03	 4.294461e+03	 1865 	 1865
1.400000e+03	 4.455729e+03	 1860 	 1860
1.450000e+03	 4.620346e+03	 1855 	 1855
1.500000e+03	 4.778561e+03	 1850 	 1850
1.550000e+03	 4.930575e+03	 1845 	 1845
1.600000e+03	 5.083839e+03	 1840 	 1840
1.650000e+03	 5.244641e+03	 1835 	 1835
1.700000e+03	 5.401291e+03	 1830 	 1830
1.750000e+03	 5.555770e+03	 1825 	 1825
1.800000e+03	 5.713991e+03	 1820 	 1820
1.850000e+03	 5.881435e+03	 1815 	 1815
1.900000e+03	 6.038807e+03	 1810 	 1810
1.950000e+03	 6.194641e+03	 1805 	 1805
2.000000e+03	 6.353268e+03	 1800 	 1800
2.050000e+03	 6.506440e+03	 1795 	 1795
2.100000e+03	 6.655988e+03	 1790 	 1790
2.150000e+03	 6.807169e+03	 1785 	 1785
2.200000e+03	 6.955091e+03	 1780 	 1780
2.250000e+03	 7.102416e+03	 1775 	 1775
2.300000e+03	 7.249833e+03	 1770 	 1770
2.350000e+03	 7.405917e+03	 1765 	 1765
2.400000e+03	 7.561152e+03	 1760 	 1760
2.450000e+03	 7.708995e+03	 1755 	 1755
2.500000e+03	 7.856202e+03	 1750 	 1750
2.550000e+03	 8.001504e+03	 1745 	 1745
2.600000e+03	 8.156104e+03	 1740 	 1740
2.650000e+03	 8.306454e+03	 1735 	 1735
2.700000e+03	 8.465944e+03	 1730 	 1730
2.750000e+03	 8.622842e+03	 1725 	 1725
2.800000e+03	 8.784563e+03	 1720 	 1720
2.850000e+03	 8.946415e+03	 1715 	 1715
2.900000e+03	 9.106782e+03	 1710 	 1710
2.950000e+03	 9.253560e+03	 1705 	 1705
3.000000e+03	 9.405763e+03	 1700 	 1700
3.050000e+03	 9.545618e+03	 1695 	 1695
3.100000e+03	 9.687474e+03	 1690 	 1690
3.150000e+03	 9.829890e+03	 1685 	 1685
3.200000e+03	 9.968892e+03	 1680 	 1680
3.250000e+03	 1.010758e+04	 1675 	 1675
3.300000e+03	 1.023696e+04	 1670 	 1670
3.350000e+03	 1.037349e+04	 1665 	 1665
3.400000e+03	 1.051375e+04	 1660 	 1660
3.450000e+03	 1.065466e+04	 1655 	 1655
3.500000e+03	 1.080468e+04	 1650 	 1650
3.550000e+03	 1.095231e+04	 1645 	 1645
3.600000e+03	 1.110623e+04	 1640 	 1640
3.650000e+03	 1.126116e+04	 1635 	 1635
3.700000e+03	 1.141558e+04	 1630 	 1630
3.750000e+03	 1.156871e+04	 1625 	 1625
3.800000e+03	 1.172450e+04	 1620 	 1620
3.850000e+03	 1.187774e+04	 1615 	 1615
3.900000e+03	 1.203335e+04	 1610 	 1610
3.950000e+03	 1.220100e+04	 1605 	 1605
4.000000e+03	 1.237361e+04	 1600 	 1600
4.050000e+03	 1.254521e+04	 1595 	 1595
4.100000e+03	 1.271392e+04	 1590 	 1590
4.150000e+03	 1.287839e+04	 1585 	 1585
4.200000e+03	 1.303468e+04	 1580 	 1580
4.250000e+03	 1.319570e+04	 1575 	 1575
4.300000e+03	 1.334509e+04	 1570 	 1570
4.350000e+03	 1.349644e+04	 1565 	 1565
4.400000e+03	 1.365127e+04	 1560 	 1560
4.450000e+03	 1.380983e+04	 1555 	 1555
4.500000e+03	 1.397203e+04	 1550 	 1550
4.550000e+03	 1.412665e+04	 1545 	 1545
4.600000e+03	 1.426591e+04	 1540 	 1540
4.650000e+03	 1.440855e+04	 1535 	 1535
4.700000e+03	 1.455156e+04	 1530 	 1530
4.750000e+03	 1.469176e+04	 1525 	 1525
4.800000e+03	 1.483078e+04	 1520 	 1520
4.850000e+03	 1.496197e+04	 1515 	 1515
4.900000e+03	 1.509251e+04	 1510 	 1510
4.950000e+03	 1.521390e+04	 1505 	 1505
5.000000e+03	 1.533765e+04	 1500 	 1500
5.050000e+03	 1.545775e+04	 1495 	 1495
5.100000e+03	 1.557837e+04	 1490 	 1490
5.150000e+03	 1.570488e+04	 1485 	 1485
5.200000e+03	 1.583690e+04	 1480 	 1480
5.250000e+03	 1.596837e+04	 1475 	 1475
5.300000e+03	 1.609367e+04	 1470 	 1470
5.350000e+03	 1.622248e+04	 1465 	 1465
5.400000e+03	 1.633988e+04	 1460 	 1460
5.450000e+03	 1.644988e+04	 1455 	 1455
5.500000e+03	 1.656637e+04	 1450 	 1450
5.550000e+03	 1.668691e+04	 1445 	 1445
5.600000e+03	 1.678301e+04	 1440 	 1440
5.650000e+03	 1.688773e+04	 1435 	 1435
5.700000e+03	 1.700740e+04	 1430 	 1430
5.750000e+03	 1.713771e+04	 1425 	 1425
5.800000e+03	 1.727160e+04	 1420 	 1420
5.850000e+03	 1.742233e+04	 1415 	 1415
5.900000e+03	 1.757069e+04	 1410 	 1410
5.950000e+03	 1.771850e+04	 1405 	 1405
6.000000e+03	 1.786719e+04	 1400 	 1400
6.050000e+03	 1.801202e+04	 1395 	 1395
6.100000e+03	 1.816515e+04	 1390 	 1390
6.150000e+03	 1.830822e+04	 1385 	 1385
6.200000e+03	 1.845801e+04	 1380 	 1380
6.250000e+03	 1.860585e+04	 1375 	 1375
6.300000e+03	 1.875753e+04	 1370 	 1370
6.350000e+03	 1.890784e+04	 1365 	 1365
6.400000e+03	 1.904801e+04	 1360 	 1360
6.450000e+03	 1.920028e+04	 1355 	 1355
6.500000e+03	 1.934877e+04	 1350 	 1350
6.550000e+03	 1.950065e+04	 1345 	 1345
6.600000e+03	 1.965623e+04	 1340 	 1340
6.650000e+03	 1.981413e+04	 1335 	 1335
6.700000e+03	 1.997011e+04	 1330 	 1330
6.750000e+03	 2.012873e+04	 1325 	 1325
6.800000e+03	 2.028057e+04	 1320 	 1320
6.850000e+03	 2.044607e+04	 1315 	 1315
6.900000e+03	 2.061005e+04	 1310 	 1310
6.950000e+03	 2.077160e+04	 1305 	 1305
7.000000e+03	 2.093584e+04	 1300 	 1300
7.050000e+03	 2.110709e+04	 1295 	 1295
7.100000e+03	 2.127666e+04	 1290 	 1290
7.150000e+03	 2.144807e+04	 1285 	 1285
7.200000e+03	 2.160835e+04	 1280 	 1280
7.250000e+03	 2.175349e+04	 1275 	 1275
7.300000e+03	 2.189809e+04	 1270 	 1270
7.350000e+03	 2.202594e+04	 1265 	 1265
7.400000e+03	 2.215798e+04	 1260 	 1260
7.450000e+03	 2.228419e+04	 1255 	 1255
7.500000e+03	 2.242285e+04	 1250 	 1250
7.550000e+03	 2.255708e+04	 1245 	 1245
7.600000e+03	 2.270367e+04	 1240 	 1240
7.650000e+03	 2.283566e+04	 1235 	 1235
7.700000e+03	 2.296799e+04	 1230 	 1230
7.750000e+03	 2.310966e+04	 1225 	 1225
7.800000e+03	 2.325204e+04	 1220 	 1220
7.850000e+03	 2.339630e+04	 1215 	 1215
7.900000e+03	 2.355294e+04	 1210 	 1210
7.950000e+03	 2.372086e+04	 1205 	 1205
8.000000e+03	 2.388380e+04	 1200 	 1200
8.050000e+03	 2.406686e+04	 1195 	 1195
8.100000e+03	 2.426616e+04	 1190 	 1190
8.150000e+03	 2.445834e+04	 1185 	 1185
8.200000e+03	 2.465305e+04	 1180 	 1180
8.250000e+03	 2.484356e+04	 1175 	 1175
8.300000e+03	 2.503445e+04	 1170 	 1170
8.350000e+03	 2.522256e+04	 1165 	 1165
8.400000e+03	 2.542274e+04	 1160 	 1160
8.450000e+03	 2.563725e+04	 1155 	 1155
8.500000e+03	 2.585869e+04	 1150 	 1150
8.550000e+03	 2.609218e+04	 1145 	 1145
8.600000e+03	 2.631335e+04	 1140 	 1140
8.650000e+03	 2.653992e+04	 1135 	 1135
8.700000e+03	 2.675882e+04	 1130 	 1130
8.750000e+03	 2.698919e+04	 1125 	 1125
8.800000e+03	 2.721660e+04	 1120 	 1120
8.850000e+03	 2.744146e+04	 1115 	 1115
8.900000e+03	 2.767493e+04	 1110 	 1110
8.950000e+03	 2.790300e+04	 1105 	 1105
9.000000e+03	 2.811959e+04	 1100 	 1100
9.050000e+03	 2.833862e+04	 1095 	 1095
9.100000e+03	 2.857322e+04	 1090 	 1090
9.150000e+03	 2.881453e+04	 1085 	 1085
